,datetime,close_price,ScalpPro,NW,UMA,Volume
0,2023-10-12 00:00:00,95.636,long,long,long,neutral
1,2023-10-11 22:30:00,95.664,long,long,long,long
2,2023-10-11 21:45:00,95.614,long,long,long,long
3,2023-10-11 21:00:00,95.6,long,long,short,neutral
4,2023-10-11 20:15:00,95.439,long,long,short,neutral
5,2023-10-11 19:30:00,95.534,long,long,short,neutral
6,2023-10-11 18:45:00,95.422,long,long,short,short
7,2023-10-11 18:00:00,95.463,long,long,short,neutral
8,2023-10-11 17:15:00,95.678,long,long,long,neutral
9,2023-10-11 16:30:00,95.628,long,long,long,neutral
10,2023-10-11 15:45:00,95.638,long,long,short,long
11,2023-10-11 15:00:00,95.54,long,long,short,neutral
12,2023-10-11 14:15:00,95.457,long,long,short,neutral
13,2023-10-11 13:30:00,95.477,long,long,short,neutral
14,2023-10-11 12:45:00,95.422,long,long,short,short
15,2023-10-11 12:00:00,95.466,long,long,short,neutral
16,2023-10-11 11:15:00,95.485,long,long,long,neutral
17,2023-10-11 10:30:00,95.418,long,long,long,neutral
18,2023-10-11 09:45:00,95.618,long,long,long,long
19,2023-10-11 09:00:00,95.596,long,long,long,neutral
20,2023-10-11 08:15:00,95.528,long,long,long,short
21,2023-10-11 07:30:00,95.572,long,long,long,short
22,2023-10-11 06:45:00,95.582,long,long,long,neutral
23,2023-10-11 06:00:00,95.6,long,long,long,neutral
24,2023-10-11 05:15:00,95.57,long,long,long,short
25,2023-10-11 04:30:00,95.586,long,long,long,short
26,2023-10-11 03:45:00,95.638,long,long,long,neutral
27,2023-10-11 03:00:00,95.682,long,long,long,long
28,2023-10-11 02:15:00,95.6,long,long,long,neutral
29,2023-10-11 01:30:00,95.581,long,long,long,short
30,2023-10-11 00:45:00,95.588,long,long,long,short
31,2023-10-11 00:00:00,95.62,long,long,long,neutral
32,2023-10-10 23:15:00,95.647,long,long,long,long
33,2023-10-10 22:30:00,95.602,long,long,long,neutral
34,2023-10-10 21:45:00,95.532,long,long,long,neutral
35,2023-10-10 21:00:00,95.542,long,long,long,long
36,2023-10-10 20:15:00,95.449,long,long,long,neutral
37,2023-10-10 19:30:00,95.392,long,long,long,neutral
38,2023-10-10 18:45:00,95.525,long,long,long,long
39,2023-10-10 18:00:00,95.518,long,long,long,neutral
40,2023-10-10 17:15:00,95.453,long,long,long,neutral
41,2023-10-10 16:30:00,95.528,long,long,long,long
42,2023-10-10 15:45:00,95.372,long,long,long,neutral
43,2023-10-10 15:00:00,95.302,long,long,long,short
44,2023-10-10 14:15:00,95.324,long,long,long,short
45,2023-10-10 13:30:00,95.364,long,long,long,short
46,2023-10-10 12:45:00,95.469,long,long,long,short
47,2023-10-10 12:00:00,95.506,long,long,long,neutral
48,2023-10-10 11:15:00,95.554,long,short,long,long
49,2023-10-10 10:30:00,95.422,long,long,long,long
50,2023-10-10 09:45:00,95.329,long,long,long,neutral
51,2023-10-10 09:00:00,95.266,long,short,long,short
52,2023-10-10 08:15:00,95.344,long,short,long,short
53,2023-10-10 07:30:00,95.362,long,short,long,neutral
54,2023-10-10 06:45:00,95.377,long,short,long,long
55,2023-10-10 06:00:00,95.346,long,short,long,neutral
56,2023-10-10 05:15:00,95.29,long,short,long,short
57,2023-10-10 04:30:00,95.393,long,short,long,neutral
58,2023-10-10 03:45:00,95.441,long,short,long,long
59,2023-10-10 03:00:00,95.38,long,short,long,long
60,2023-10-10 02:15:00,95.25,long,short,long,long
61,2023-10-10 01:30:00,95.218,long,short,long,neutral
62,2023-10-10 00:45:00,95.145,long,short,long,short
63,2023-10-10 00:00:00,95.188,long,short,long,neutral
64,2023-10-09 23:15:00,95.231,long,short,long,long
65,2023-10-09 22:30:00,95.224,long,short,long,neutral
66,2023-10-09 21:45:00,95.224,long,short,long,neutral
67,2023-10-09 21:00:00,95.242,long,short,long,long
68,2023-10-09 20:15:00,95.081,long,short,long,long
69,2023-10-09 19:30:00,94.862,long,long,short,neutral
70,2023-10-09 18:45:00,94.847,long,long,short,neutral
71,2023-10-09 18:00:00,94.874,long,long,short,neutral
72,2023-10-09 17:15:00,94.716,long,long,short,short
73,2023-10-09 16:30:00,94.894,long,long,long,neutral
74,2023-10-09 15:45:00,94.948,long,long,long,neutral
75,2023-10-09 15:00:00,94.813,long,long,short,neutral
76,2023-10-09 14:15:00,94.929,long,long,short,long
77,2023-10-09 13:30:00,94.891,long,long,short,long
78,2023-10-09 12:45:00,94.888,long,long,short,long
79,2023-10-09 12:00:00,94.886,long,long,short,long
80,2023-10-09 11:15:00,94.848,long,long,short,neutral
81,2023-10-09 10:30:00,94.814,long,long,short,neutral
82,2023-10-09 09:45:00,94.86,long,long,short,neutral
83,2023-10-09 09:00:00,94.754,long,long,short,neutral
84,2023-10-09 08:15:00,94.82,long,long,long,neutral
85,2023-10-09 07:30:00,94.701,long,long,long,short
86,2023-10-09 06:45:00,94.752,long,long,long,short
87,2023-10-09 06:00:00,94.815,long,long,long,short
88,2023-10-09 05:15:00,94.92,long,long,long,neutral
89,2023-10-09 04:30:00,94.992,long,long,long,neutral
90,2023-10-09 03:45:00,94.967,long,long,long,neutral
91,2023-10-09 03:00:00,95.085,long,long,long,long
92,2023-10-09 02:15:00,94.998,long,long,long,long
93,2023-10-09 01:30:00,94.887,long,long,long,long
94,2023-10-09 00:45:00,94.867,long,long,long,neutral
95,2023-10-09 00:00:00,94.853,long,long,long,short
96,2023-10-06 23:15:00,95.336,long,short,long,short
97,2023-10-06 22:30:00,95.368,long,short,long,short
98,2023-10-06 21:45:00,95.456,long,short,long,neutral
99,2023-10-06 21:00:00,95.52,long,short,long,long
100,2023-10-06 20:15:00,95.406,long,short,long,long
101,2023-10-06 19:30:00,95.303,long,short,long,neutral
102,2023-10-06 18:45:00,95.257,long,short,long,neutral
103,2023-10-06 18:00:00,95.264,long,short,long,long
104,2023-10-06 17:15:00,94.846,long,long,long,neutral
105,2023-10-06 16:30:00,94.638,long,long,long,neutral
106,2023-10-06 15:45:00,94.678,long,long,long,neutral
107,2023-10-06 15:00:00,94.578,long,long,long,short
108,2023-10-06 14:15:00,94.78,long,long,long,short
109,2023-10-06 13:30:00,94.796,long,long,long,neutral
110,2023-10-06 12:45:00,94.808,long,long,long,long
111,2023-10-06 12:00:00,94.808,long,long,long,neutral
112,2023-10-06 11:15:00,94.774,long,long,long,neutral
113,2023-10-06 10:30:00,94.794,long,long,long,long
114,2023-10-06 09:45:00,94.754,long,long,long,long
115,2023-10-06 09:00:00,94.69,long,long,long,neutral
116,2023-10-06 08:15:00,94.602,long,long,long,short
117,2023-10-06 07:30:00,94.74,long,long,long,short
118,2023-10-06 06:45:00,94.773,long,short,long,short
119,2023-10-06 06:00:00,94.788,long,short,long,neutral
120,2023-10-06 05:15:00,94.805,long,short,long,neutral
121,2023-10-06 04:30:00,94.644,long,short,long,neutral
122,2023-10-06 03:45:00,94.695,long,short,long,long
123,2023-10-06 03:00:00,94.612,long,short,long,long
124,2023-10-06 02:15:00,94.573,long,short,long,neutral
125,2023-10-06 01:30:00,94.567,long,short,long,neutral
126,2023-10-06 00:45:00,94.614,long,short,long,neutral
127,2023-10-06 00:00:00,94.564,long,short,long,neutral
128,2023-10-05 23:15:00,94.61,long,short,long,long
129,2023-10-05 22:30:00,94.577,long,short,short,long
130,2023-10-05 21:45:00,94.571,long,short,short,long
131,2023-10-05 21:00:00,94.494,long,short,short,long
132,2023-10-05 20:15:00,94.468,long,short,short,neutral
133,2023-10-05 19:30:00,94.347,long,short,long,neutral
134,2023-10-05 18:45:00,94.352,long,short,short,neutral
135,2023-10-05 18:00:00,94.279,long,short,long,neutral
136,2023-10-05 17:15:00,94.372,long,short,long,neutral
137,2023-10-05 16:30:00,94.35,long,short,long,neutral
138,2023-10-05 15:45:00,94.436,long,short,long,neutral
139,2023-10-05 15:00:00,94.362,long,short,long,neutral
140,2023-10-05 14:15:00,94.492,long,short,long,long
141,2023-10-05 13:30:00,94.464,long,short,long,long
142,2023-10-05 12:45:00,94.36,long,short,long,neutral
143,2023-10-05 12:00:00,94.314,long,short,long,short
144,2023-10-05 11:15:00,94.36,long,short,long,neutral
145,2023-10-05 10:30:00,94.558,long,short,long,neutral
146,2023-10-05 09:45:00,94.48,long,short,long,neutral
147,2023-10-05 09:00:00,94.569,long,short,long,neutral
148,2023-10-05 08:15:00,94.568,long,short,long,short
149,2023-10-05 07:30:00,94.608,long,short,long,short
150,2023-10-05 06:45:00,94.612,long,short,long,neutral
151,2023-10-05 06:00:00,94.666,long,short,long,long
152,2023-10-05 05:15:00,94.462,long,long,long,long
153,2023-10-05 04:30:00,94.361,long,long,long,long
154,2023-10-05 03:45:00,94.326,long,long,long,long
155,2023-10-05 03:00:00,94.316,long,long,long,neutral
156,2023-10-05 02:15:00,94.282,long,long,long,neutral
157,2023-10-05 01:30:00,94.29,long,long,long,neutral
158,2023-10-05 00:45:00,94.262,long,long,long,short
159,2023-10-05 00:00:00,94.272,long,long,long,short
160,2023-10-04 23:15:00,94.3185,long,long,long,neutral
161,2023-10-04 22:30:00,94.332,long,long,long,long
162,2023-10-04 21:45:00,94.33,long,long,long,long
